season,team,source,metric,value,basis_year,definition,preseason_knowable
2026,GB,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,31.29,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,ARI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,31.08,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,HOU,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.77,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,LAC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.72,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,WAS,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.63,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,CAR,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.48,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,SEA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.48,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,KC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.46,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,BAL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.33,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,DEN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,30.33,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,IND,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,29.85,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,MIA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,29.15,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,PHI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,29.08,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,NE,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,28.91,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,NYJ,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,28.51,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,SF,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",wr_ppr_pts_allowed_w15_17,28.15,2025 defensive FPA,"Mean full-PPR fantasy points allowed to the position by the 2026 opponents, using each defense's 2025 realized per-game allowance. Higher = easier. Recomputed by us in full PPR from leaguestation.com/api/draft-kit/strength-of-schedule (no auth); their half-PPR scoring was reproduced exactly against their published QB values first. Weeks 15-17 only.",YES
2026,DAL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,40.66,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,PIT,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,37.73,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,IND,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,37.62,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,BAL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,37.49,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,CHI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,36.91,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,DET,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,36.68,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,TEN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,36.29,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,WAS,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,36.02,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,ATL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,35.28,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,LA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,34.99,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,NYG,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,34.44,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,LV,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,34.09,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,SF,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,33.34,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,GB,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,32.19,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,TB,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,32.15,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,JAX,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,32.12,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,ARI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,31.22,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,NYJ,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,31.17,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,MIA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,30.58,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,NE,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,29.84,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,CAR,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,28.45,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,KC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,28.25,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,LAC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,28.21,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,PHI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.99,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,NO,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.97,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,SEA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.53,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,DEN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.32,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,CLE,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.08,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,BUF,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,27.05,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,HOU,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,26.37,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,CIN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,26.18,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,MIN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_wr_ppr_allowed_pg_2025,24.48,2025 realized,"That DEFENSE's own 2025 full-PPR WR points allowed per game. This is the input to the SOS above, not an SOS itself. Higher = softer defense.",YES
2026,CIN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,29.2,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,NYJ,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,28.88,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,ARI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,28.09,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,NYG,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,26.72,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,WAS,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,26.59,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,DAL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,26.31,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,MIA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,25.92,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,BUF,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,24.96,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,CAR,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,24.91,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,SF,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,23.99,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,PHI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,23.68,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,LV,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,23.57,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,BAL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,23.42,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,TB,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.88,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,CLE,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.43,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,CHI,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.31,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,GB,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.22,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,TEN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.06,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,ATL,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,22.03,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,NO,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,21.63,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,LA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,21.38,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,IND,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,20.53,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,MIN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,20.46,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,HOU,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,20.06,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,NE,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,19.85,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,KC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,19.71,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,DET,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,19.66,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,PIT,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,19.41,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,LAC,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,19.06,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,SEA,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,18.87,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,JAX,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,18.81,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,DEN,"leaguestation.com API, recomputed full-PPR (retr. 2026-08-09)",def_rb_ppr_allowed_pg_2025,17.18,2025 realized,That DEFENSE's own 2025 full-PPR RB points allowed per game. Higher = softer defense. Note the WR and RB orderings are largely unrelated — DEN is 32nd vs RB and 27th-softest vs WR; CIN is 1st vs RB and 31st vs WR.,YES
2026,GB,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,360.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,NO,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,336.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,ATL,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,335.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,DET,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,324.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,TB,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,321.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
2026,CHI,fantasynerds.com/nfl/strength-of-schedule/WR (retr. 2026-08-09),fn_sos_score_wr,318.0,undisclosed,"Proprietary undisclosed 'SOS Score', higher = easier; appears to be a sum of 17 weekly matchup grades. Methodology unpublished, basis year unstated. MIA is MISSING from the source page (31 of 32 teams).",UNCLEAR
