rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,obs_pick,price,exp_pick,tier,order,BOARD
72,RJ Harvey,DEN,RB,87.2,32,88,16,129.54,100.27302497070912,100.27302497070912,1,17.0,12.152941176470588,1.0,9.4762971493062,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,10.175285853038575,25.571526351813823,-0.0229747295422899,11.772507951288189,10.07593811601107,10.07593811601107,,,,,11.442449765890135,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,2.391908209556769,7.4745791409013185,3.401718008404882,18.0,0.944,4.949999999999999,0.5,False,6.1125,6.1125,top70,0.0,3.401718008404882,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,rj harvey,,108.37,101.0,6.0,8.0,72.0
73,Rico Dowdle,PIT,RB,74.6,29,74,1,110.79,95.29858764645076,95.29858764645076,4,51.0,11.436893704850362,2.4156133828996285,9.4762971493062,11.74653700580229,39.64076972639763,16.4102293881209,0.582816547842744,10.29422558863574,28.21629021218343,-0.0945733236884882,10.120322387881023,9.744973821611246,9.744973821611246,,,,,6.846076146828733,theta_star,9.744973821611246,0.0,9.744973821611246,1.4,11.144973821611249,1.850145419531764,7.4745791409013185,3.670394680709928,54.0,0.907,3.2,0.4259259259259259,True,6.1125,6.1125,top70,-2.9124999999999996,3.379144680709929,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,rico dowdle,,92.695,84.0,6.0,9.0,73.0
74,Rhamondre Stevenson,NE,RB,67.8,27,70,-4,112.39,95.29858764645076,95.29858764645076,5,70.0,12.438830306316074,2.8181818181818183,9.4762971493062,11.74653700580229,39.64076972639763,14.06607958033464,0.5449304038355045,10.824455916690612,28.520191649555095,-0.0977623054607625,10.698853421542044,10.032645338400936,10.032645338400936,,,,,6.40104515424054,theta_star,10.032645338400936,0.0,10.032645338400936,1.4,11.432645338400937,1.7890004407825812,7.4745791409013185,3.958066197499618,54.0,0.759,0.15,0.5185185185185185,True,6.1125,6.1125,top70,-5.9624999999999995,3.361816197499618,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,rhamondre stevenson,,90.095,82.0,6.0,10.0,74.0
75,Chuba Hubbard,CAR,RB,78.8,31,81,6,115.02,100.27302497070912,100.27302497070912,5,74.0,10.658356621240872,2.8181818181818183,9.4762971493062,11.74653700580229,39.64076972639763,14.06607958033464,0.5449304038355045,10.014216475841929,27.225188227241617,-0.0735180972631073,9.982276500325009,9.7065529682419,9.7065529682419,,,,,6.40104515424054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.7890004407825812,7.4745791409013185,3.401718008404882,54.0,0.87,3.725,0.4074074074074074,True,6.1125,6.1125,top70,-2.3874999999999997,3.162968008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,chuba hubbard,,96.91,88.0,6.0,11.0,75.0
76,Jordyn Tyson,NO,WR,126.9,57,125,49,98.52,88.557584133917,88.557584133917,0,0.0,,0.0,11.063778356464836,11.422710913543565,36.420213460414466,inf,1.0,11.063778356464836,22.05338809034908,0.1016580724100675,,11.063778356464836,11.063778356464836,,,,,11.422710913543565,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,0.0,11.063778356464836,2.3898442327423313,7.920755406757527,3.143022949707309,,,,,False,4.65,4.6875,top70,0.0,3.143022949707309,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jordyn tyson,,112.71000000000001,105.0,5.0,99.0,76.0
77,Jakobi Meyers,JAX,WR,88.2,42,90,13,117.42,100.27302497070912,100.27302497070912,7,97.0,12.445239356444082,2.953488372093023,10.82380934425052,10.782394134943546,43.140579588937385,14.606652931687462,0.5753131613547278,11.512409330213568,29.809719370294317,-0.0662678825391049,11.64956612403304,11.17449738054626,11.17449738054626,,,,,6.203253256747046,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.7611435570030975,7.920755406757527,2.9030539374929933,54.0,0.87,7.025,0.3703703703703703,True,4.65,4.6875,top70,2.375,3.140553937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jakobi meyers,,102.81,93.0,5.0,99.0,77.0
78,Jaxson Dart,NYG,QB,104.3,12,104,26,75.7,69.67356531621753,69.67356531621753,1,,20.1317,1.0,17.634423450195044,17.020112734744988,,49.5820100337899,0.744450896949701,18.272600232566244,,,,18.272600232566244,18.272600232566244,,,,,12.670638191565931,theta_star,18.272600232566244,0.0,18.272600232566244,0.0,18.272600232566244,2.517005978495674,15.166228061514008,3.1063721710522376,18.0,0.778,0.005,0.3888888888888889,False,10.125,10.6175,top70,0.0,3.1063721710522376,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jaxson dart,,90.0,81.0,,99.0,78.0
79,Dak Prescott,DAL,QB,67.3,5,69,-10,87.96,73.52284750866616,73.52284750866616,10,,17.7767,2.9941,19.516798543728473,8.540768288565792,,15.999700018238109,0.6519720739722866,18.91119565647081,,,,18.91119565647081,18.91119565647081,,,,,5.568342414412976,theta_star,18.91119565647081,3.552713678800501e-15,18.911195656470813,0.0,18.911195656470813,1.6685835931131794,15.166228061514008,3.7449675949568064,54.0,0.778,3.495,0.3518518518518518,True,10.125,10.6175,top70,-6.63,3.081967594956806,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dak prescott,,77.63,69.0,,99.0,79.0
80,Brian Thomas Jr.,JAX,WR,72.2,35,73,-7,106.17,95.29858764645076,95.29858764645076,2,31.0,12.178151260504205,1.8,10.82380934425052,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,11.244048414983828,23.89869952087611,0.0663770830781371,12.879661960261334,11.46172033448764,11.46172033448764,,,,,7.436722530772208,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.9283052832438392,7.920755406757527,2.9030539374929933,36.0,0.861,6.0,0.3888888888888889,True,4.65,4.6875,top70,1.3499999999999996,3.038053937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,brian thomas,,89.185,80.0,5.0,99.0,80.0
81,Kenny Gainwell,TB,RB,91.6,34,94,13,123.26,100.27302497070912,100.27302497070912,5,77.0,9.188789714396924,2.8181818181818183,9.4762971493062,11.74653700580229,39.64076972639763,14.06607958033464,0.5449304038355045,9.345461257007749,27.468856947296377,-0.0800285041379807,8.94614072765534,9.23503908060153,9.23503908060153,,,,,6.40104515424054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.7890004407825812,7.4745791409013185,3.401718008404882,54.0,0.926,2.3,0.7222222222222222,True,6.1125,6.1125,top70,-3.8125,3.020468008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,kenny gainwell,,107.43,99.0,6.0,12.0,81.0
82,Josh Downs,IND,WR,84.8,40,86,4,123.45,100.27302497070912,100.27302497070912,3,46.0,10.072576530612244,2.3333333333333335,10.82380934425052,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,10.547083947922278,25.05407255304586,0.032594147442213,10.980675169503934,10.88159270631291,10.88159270631291,,,,,6.810573101316178,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.84534185197705,7.920755406757527,2.9030539374929933,54.0,0.87,4.9750000000000005,0.5555555555555556,True,4.65,4.6875,top70,0.3250000000000002,2.9355539374929935,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,josh downs,,104.125,95.0,5.0,99.0,82.0
83,Wan'Dale Robinson,TEN,WR,85.9,41,87,4,117.66,100.27302497070912,100.27302497070912,4,52.0,12.04959663865546,2.6470588235294117,10.82380934425052,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,11.31187979782124,25.65366187542779,0.0057569197190454,12.134663535180824,11.345750795636684,11.345750795636684,,,,,6.489179463816703,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.8012744743398634,7.920755406757527,2.9030539374929933,54.0,0.889,4.75,0.4444444444444444,True,4.65,4.6875,top70,0.0999999999999996,2.913053937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,wandale robinson,,101.78,91.0,5.0,99.0,83.0
84,Joe Burrow,CIN,QB,57.8,4,56,-28,60.01,51.063132301542794,51.063132301542794,6,,18.2664,2.9077,19.516798543728473,8.540768288565792,,16.47511841820226,0.6585862260778834,19.089895258007417,,,,19.089895258007417,19.089895258007417,,,,,5.624832354972209,theta_star,19.089895258007417,0.0,19.089895258007417,0.0,19.089895258007417,1.6770259918934185,15.166228061514008,3.92366719649341,54.0,0.648,0.0,0.4259259259259259,True,10.125,10.6175,top70,-10.125,2.91116719649341,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,joe burrow,,58.905,54.0,,99.0,84.0
85,Travis Hunter,JAX,WR,167.6,85,198,113,117.02,100.27302497070912,100.27302497070912,0,0.0,,0.0,10.82380934425052,11.422710913543565,36.420213460414466,inf,1.0,10.82380934425052,,,,10.82380934425052,10.82380934425052,,,,,11.422710913543565,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,2.3898442327423313,7.920755406757527,2.9030539374929933,18.0,0.389,0.0,0.8333333333333334,False,4.65,4.6875,top70,0.0,2.9030539374929933,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,travis hunter,,142.31,131.0,5.0,99.0,85.0
86,Makai Lemon,PHI,WR,115.9,53,116,30,117.84,100.27302497070912,100.27302497070912,0,0.0,,0.0,10.82380934425052,11.422710913543565,36.420213460414466,inf,1.0,10.82380934425052,22.247775496235455,0.0984292146361083,,10.82380934425052,10.82380934425052,,,,,11.422710913543565,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,2.3898442327423313,7.920755406757527,2.9030539374929933,,,,,False,4.65,4.6875,top70,0.0,2.9030539374929933,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,makai lemon,,116.87,110.0,5.0,99.0,85.0
87,Matthew Golden,GB,WR,106.0,49,107,20,107.19,95.29858764645076,95.29858764645076,1,12.0,5.8,1.0,10.82380934425052,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,9.863504632019264,23.085557837097877,0.0831131264133162,8.406419967133779,10.361723653677938,10.361723653677938,,,,,7.594752425403894,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.9486857655101677,7.920755406757527,2.9030539374929933,18.0,0.778,0.1,0.7777777777777778,False,4.65,4.6875,top70,0.0,2.9030539374929933,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,matthew golden,,106.595,98.0,5.0,99.0,85.0
88,Jordan Addison,MIN,WR,97.5,47,99,11,123.58,100.27302497070912,100.27302497070912,3,43.0,11.861607142857142,2.3333333333333335,10.82380934425052,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.20609430560243,24.594113620807665,0.0486335465158371,12.458124052588811,11.425828288550465,11.425828288550465,,,,,6.810573101316178,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.84534185197705,7.920755406757527,2.9030539374929933,54.0,0.852,4.3,0.4074074074074074,True,4.65,4.6875,top70,-0.3500000000000005,2.868053937492993,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jordan addison,,110.53999999999999,104.0,5.0,99.0,88.0
89,Christian Watson,GB,WR,58.8,29,60,-29,102.0,88.557584133917,88.557584133917,4,42.0,11.954043771043771,2.6470588235294117,11.063778356464836,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,11.418254411711274,27.307323750855577,-0.0459564897717899,11.509421906469855,11.241219785801402,11.241219785801402,,,,,6.489179463816703,theta_star,11.241219785801402,0.0,11.241219785801402,0.0,11.241219785801402,1.8012744743398634,7.920755406757527,3.320464379043875,54.0,0.611,0.0,0.6481481481481481,True,4.65,4.6875,top70,-4.65,2.855464379043875,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,christian watson,,80.4,74.0,5.0,99.0,89.0
90,Aaron Jones Sr.,MIN,RB,102.1,36,103,13,123.48,100.27302497070912,100.27302497070912,9,123.0,11.96022389030332,2.9883040935672516,9.4762971493062,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,10.642846003337812,31.74811772758385,-0.1007028005324428,10.34765374667612,9.885520184485864,9.885520184485864,,,,,6.229905191831054,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.764922830017088,7.4745791409013185,3.401718008404882,54.0,0.741,0.575,0.4074074074074074,True,6.1125,6.1125,top70,-5.5375,2.847968008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,aaron jones sr,,112.78999999999999,106.0,7.0,99.0,90.0
91,Bo Nix,DEN,QB,119.7,16,119,28,91.22,79.10274419252515,79.10274419252515,2,,18.1741,1.8,17.614257741334594,8.540768288565792,,26.61372323589262,0.7570504388429674,17.750271172394516,,,,17.750271172394516,17.750271172394516,,,,,6.465792380914832,theta_star,17.750271172394516,0.0,17.750271172394516,0.0,17.750271172394516,1.7980256367631178,15.166228061514008,2.5840431108805095,36.0,0.944,12.49,0.1388888888888889,True,10.125,10.6175,top70,2.365,2.8205431108805095,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,bo nix,,105.46000000000001,97.0,,99.0,91.0
92,J.K. Dobbins,DEN,RB,90.7,33,92,0,124.82,100.27302497070912,100.27302497070912,5,47.0,12.334014291719209,2.734019103600294,9.4762971493062,11.74653700580229,39.64076972639763,14.499082934057288,0.5524381960601865,10.755302188714296,27.707049965776864,-0.0856087226240839,10.836520653265492,10.085081234499556,10.085081234499556,,,,,6.489235713439642,pi_market (market-anchored),9.4762971493062,0.0,9.4762971493062,1.4,10.8762971493062,1.8012822812429543,7.4745791409013185,3.401718008404882,54.0,0.444,0.0,0.5925925925925926,True,6.1125,6.1125,top70,-6.1125,2.790468008404882,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jk dobbins,,107.75999999999999,100.0,7.0,99.0,92.0
93,Jonathon Brooks,CAR,RB,99.8,35,101,8,129.66,112.20000000000005,112.20000000000005,1,2.0,3.9,1.0,8.801446416016189,11.74653700580229,39.64076972639763,39.64076972639763,0.7714117015896892,7.681033120029732,23.11567419575633,0.0638549838260445,8.022618543944834,8.623415477984874,8.623415477984874,,,,,9.061416099432195,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,2.128545994268411,7.4745791409013185,2.726867275114871,18.0,0.167,0.0,1.0,False,6.1125,6.1125,top70,0.0,2.726867275114871,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jonathon brooks,,114.72999999999999,108.0,7.0,99.0,93.0
94,Kyle Monangai,CHI,RB,110.2,37,111,17,133.34,119.44739385910852,119.44739385910852,1,16.0,9.0375,1.0,8.801446416016189,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,8.863090320474797,24.238193018480494,0.022039728634871,10.562121585886434,9.261235630492038,9.261235630492038,,,,,11.442449765890135,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,2.391908209556769,7.4745791409013185,2.726867275114871,18.0,0.944,3.075,0.5555555555555556,False,6.1125,6.1125,top70,0.0,2.726867275114871,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,kyle monangai,,121.77000000000001,116.0,7.0,99.0,93.0
95,Jacory Croskey-Merritt,WAS,RB,116.6,39,117,22,142.15,119.44739385910852,119.44739385910852,1,17.0,8.25294117647059,1.0,8.801446416016189,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,8.658207732616603,25.388090349075977,-0.0173218791323381,9.407248504562112,8.959647810110301,8.959647810110301,,,,,11.442449765890135,pi_market (market-anchored),8.801446416016189,0.0,8.801446416016189,1.4,10.20144641601619,2.391908209556769,7.4745791409013185,2.726867275114871,18.0,0.944,2.925,0.6666666666666666,False,6.1125,6.1125,top70,0.0,2.726867275114871,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jacory croskey-merritt,,129.375,120.0,7.0,99.0,93.0
96,Michael Wilson,ARI,WR,76.0,37,77,-19,106.29,95.29858764645076,95.29858764645076,3,45.0,11.0447963800905,2.3333333333333335,10.82380934425052,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,10.905212504450692,26.521560574948666,-0.0310078276781142,11.006688529080009,10.891175031669086,10.891175031669086,,,,,6.810573101316178,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.84534185197705,7.920755406757527,2.9030539374929933,54.0,0.852,2.575,0.5740740740740741,True,4.65,4.6875,top70,-2.075,2.6955539374929933,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,michael wilson,,91.14500000000001,83.0,5.0,99.0,96.0
97,Parker Washington,JAX,WR,64.6,32,65,-32,102.64,88.557584133917,88.557584133917,3,29.0,10.881190476190474,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,10.996519974487413,24.449007529089663,0.0528683705547672,11.788376993748818,11.330692742313088,11.330692742313088,,,,,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,0.0,11.063778356464836,1.84534185197705,7.920755406757527,3.143022949707309,54.0,0.704,0.0,0.6851851851851852,True,4.65,4.6875,top70,-4.65,2.6780229497073087,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,parker washington,,83.62,79.0,5.0,99.0,97.0
98,Jared Goff,DET,QB,105.4,13,106,8,139.68,119.44739385910852,119.44739385910852,10,,17.6182,2.9941,17.634423450195044,8.540768288565792,,15.999700018238109,0.6519720739722866,17.628777236470647,,,,17.628777236470647,17.628777236470647,,,,,5.568342414412976,theta_star,17.628777236470647,0.0,17.628777236470647,0.0,17.628777236470647,1.6685835931131794,15.166228061514008,2.4625491749566404,54.0,0.944,11.02,0.1111111111111111,True,10.125,10.6175,top70,0.8949999999999996,2.5520491749566405,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jared goff,,122.54,117.0,,99.0,98.0
99,Keon Coleman,BUF,WR,96.2,46,97,-2,,,96.2,2,23.0,8.782828282828282,1.8,10.82380934425052,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.190512852173477,23.29363449691992,0.0790002348868808,10.53828898279028,10.73521516434993,10.73521516434993,,,,,7.436722530772208,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,0.0,10.82380934425052,1.9283052832438392,7.920755406757527,2.9030539374929933,36.0,0.694,0.0,0.6666666666666666,True,4.65,4.6875,top70,-4.65,2.4380539374929935,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,keon coleman,,96.2,87.0,5.0,99.0,99.0
