rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,post_var,arm,value_prior,view_shift,value_post_views,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers
71,Caleb Williams,CHI,QB,106.4,14,110,39,vet,2,,17.4686,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.59413671574061,6.465792380914832,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,1.7980256367631178,12.103068602642296,5.531354847552748,36.0,0.944,9.82,0.19444444444444445,True,10.125,-0.3049999999999997,5.500854847552748,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
72,Matthew Stafford,LAR,QB,83.6,9,86,14,vet,12,,17.5954,2.9985,17.634423450195044,8.540768288565792,,15.976222052561852,0.6516387953933107,17.62082919407719,5.5654959592944016,pi_market (market-anchored),17.634423450195044,3.552713678800501e-15,17.634423450195047,1.6681570608450516,12.103068602642296,5.531354847552752,54.0,0.889,9.705,0.18518518518518517,True,10.125,-0.41999999999999993,5.489354847552752,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
73,Justin Herbert,LAC,QB,108.5,15,112,39,vet,6,,17.772,2.9077,17.634423450195044,8.540768288565792,,16.47511841820226,0.6585862260778834,17.68139397926714,5.624832354972209,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,1.6770259918934185,12.103068602642296,5.531354847552748,54.0,0.852,9.34,0.24074074074074073,True,10.125,-0.7850000000000001,5.452854847552748,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,Bucky Irving,TB,RB,42.8,20,44,-30,vet,2,27.0,14.025490196078431,1.8,12.035856922066072,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,12.727946458670687,7.660530072142535,pi_market (market-anchored),12.035856922066072,0.0,12.035856922066072,1.9571062914597326,6.209252692992744,5.826604229073328,36.0,0.75,1.6500000000000001,0.3888888888888889,True,6.1499999999999995,-4.499999999999999,5.376604229073328,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
75,Trevor Lawrence,JAX,QB,90.4,10,94,19,vet,5,,17.6313,2.8182,17.634423450195044,8.540768288565792,,16.99833291626099,0.6655807023094602,17.633378908174446,5.684570555765986,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,1.6859078497601798,12.103068602642296,5.531354847552748,54.0,0.796,8.145,0.25925925925925924,True,10.125,-1.9800000000000004,5.333354847552748,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,Alec Pierce,IND,WR,55.5,28,56,-20,vet,4,61.0,10.748392857142857,2.6470588235294117,12.853924073475545,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,12.015566896456772,6.489179463816703,theta_star,12.015566896456772,-0.1411133792913546,11.874453517165417,1.611108868303654,6.381994555367663,5.492458961797754,54.0,0.889,2.025,0.6111111111111112,True,4.6625,-2.6374999999999997,5.2287089617977545,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14111337929135426,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
77,Bhayshul Tuten,JAX,RB,51.2,23,52,-25,soph,1,15.0,5.906666666666666,1.0,11.36028003858886,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,9.93610330727511,11.442449765890137,pi_market (market-anchored),11.36028003858886,0.0,11.36028003858886,2.391908209556769,6.209252692992744,5.151027345596115,18.0,0.833,1.25,0.6111111111111112,False,6.1499999999999995,0.0,5.151027345596115,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
78,TreVeyon Henderson,NE,RB,55.7,24,57,-21,soph,1,17.0,12.129411764705882,1.0,11.36028003858886,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,11.56113393727016,11.442449765890137,pi_market (market-anchored),11.36028003858886,0.0,11.36028003858886,2.391908209556769,6.209252692992744,5.151027345596115,18.0,0.944,4.9,0.4444444444444444,False,6.1499999999999995,0.0,5.151027345596115,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
79,Brock Bowers,LV,TE,40.7,2,41,-38,vet,2,,14.9399,1.8,12.894331232492998,6.695175531217138,,15.547126533222729,0.698989092414084,13.510069743729684,4.679854668118451,pi_market (market-anchored),12.894331232492998,0.0,12.894331232492998,1.5296821022876699,7.866194788922053,5.028136443570945,36.0,0.806,6.15,0.3333333333333333,True,7.025,-0.875,4.940636443570945,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,David Montgomery,HOU,RB,63.6,26,63,-17,vet,7,105.0,12.337007432894415,2.953488372093023,10.925918745824406,11.74653700580229,39.64076972639763,13.42167793885904,0.5332788983394326,11.584503612394485,6.264180313757624,pi_market (market-anchored),10.925918745824406,0.18081625083511987,11.106734996659526,1.5829314974132802,6.209252692992744,4.897482303666782,54.0,0.833,5.925000000000001,0.3333333333333333,True,6.1499999999999995,-0.22499999999999876,4.874982303666782,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.1808162508351188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
81,Brian Thomas Jr.,JAX,WR,83.0,39,84,3,vet,2,31.0,12.178151260504203,1.8,11.063778356464836,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,11.409557386135038,7.436722530772208,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,1.9283052832438394,6.381994555367663,4.681783801097173,36.0,0.861,6.0,0.3888888888888889,True,4.6625,1.3375000000000004,4.815533801097173,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,Jaylen Warren,PIT,RB,67.2,28,68,-14,vet,4,63.0,11.389503267973856,2.6470588235294117,10.925918745824406,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,11.129703088144273,6.582947187996207,pi_market (market-anchored),10.925918745824406,0.0,10.925918745824406,1.8142418785812722,6.209252692992744,4.716666052831662,54.0,0.889,6.9,0.35185185185185186,True,6.1499999999999995,0.7500000000000009,4.791666052831662,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
83,Tony Pollard,TEN,RB,63.5,25,62,-21,vet,7,109.0,11.819531834538783,2.953488372093023,10.925918745824406,11.74653700580229,39.64076972639763,13.42167793885904,0.5332788983394326,11.342986831047483,6.264180313757624,pi_market (market-anchored),10.925918745824406,-1.7763568394002505e-15,10.925918745824404,1.7697712159708137,6.209252692992744,4.71666605283166,54.0,0.926,6.55,0.3333333333333333,True,6.1499999999999995,0.40000000000000036,4.75666605283166,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,Stefon Diggs,WAS,WR,88.1,43,90,6,vet,11,161.0,14.326596684444326,2.9970717423133237,11.063778356464836,10.782394134943546,43.140579588937385,14.394243214090977,0.5717301724824253,12.461144999009793,6.164620058544764,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,1.7556508847924128,6.381994555367663,4.681783801097173,54.0,0.778,5.375,0.48148148148148145,True,4.6625,0.7125000000000004,4.753033801097173,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
85,Jadarian Price,SEA,RB,64.5,27,65,-20,rookie,0,0.0,,0.0,10.925918745824406,13.882089022740637,35.36523585755328,inf,1.0,10.925918745824406,13.882089022740637,pi_market (market-anchored),10.925918745824406,0.0,10.925918745824406,2.634586212552233,6.209252692992744,4.716666052831662,,,,,False,6.1499999999999995,0.0,4.716666052831662,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,Josh Downs,IND,WR,92.4,44,96,10,vet,3,46.0,10.072576530612244,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,10.698657566849795,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,1.8453418519770501,6.381994555367663,4.681783801097173,54.0,0.87,4.9750000000000005,0.5555555555555556,True,4.6625,0.3125000000000009,4.713033801097173,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
87,Jordyn Tyson,NO,WR,85.6,40,87,0,rookie,0,0.0,,0.0,11.063778356464836,11.422710913543565,36.420213460414466,inf,1.0,11.063778356464836,11.422710913543565,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,2.3898442327423313,6.381994555367663,4.681783801097173,,,,,False,4.6625,0.0,4.681783801097173,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,Brock Purdy,SF,QB,80.1,8,82,-6,vet,4,,18.729,2.6471,17.634423450195044,8.540768288565792,,18.09705029073579,0.6793743352842625,17.985372784058516,5.802378778861292,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,1.7032878175548154,12.103068602642296,5.531354847552748,54.0,0.741,0.54,0.37037037037037035,True,10.125,-9.585,4.572854847552748,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
89,Jayden Daniels,WAS,QB,71.3,6,72,-17,vet,2,,18.1876,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.76881745021252,6.465792380914832,pi_market (market-anchored),17.634423450195044,0.0,17.634423450195044,1.7980256367631178,12.103068602642296,5.531354847552748,36.0,0.667,0.0,0.4166666666666667,True,10.125,-10.125,4.518854847552748,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
90,Chuba Hubbard,CAR,RB,74.7,31,77,-13,vet,5,74.0,10.658356621240872,2.8181818181818183,10.925918745824406,11.74653700580229,39.64076972639763,14.066079580334641,0.5449304038355045,10.804159357841261,6.40104515424054,pi_market (market-anchored),10.925918745824406,0.0,10.925918745824406,1.7890004407825812,6.209252692992744,4.716666052831662,54.0,0.87,3.725,0.4074074074074074,True,6.1499999999999995,-2.4249999999999994,4.474166052831662,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
91,Michael Wilson,ARI,WR,87.8,41,89,-2,vet,3,45.0,11.0447963800905,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.05678612337821,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,1.8453418519770501,6.381994555367663,4.681783801097173,54.0,0.852,2.575,0.5740740740740741,True,4.6625,-2.0874999999999995,4.473033801097173,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
92,Rico Dowdle,PIT,RB,71.3,29,72,-20,vet,4,51.0,11.436893704850362,2.4156133828996285,10.925918745824406,11.74653700580229,39.64076972639763,16.4102293881209,0.582816547842744,11.139089043196767,6.846076146828733,pi_market (market-anchored),10.925918745824406,0.0,10.925918745824406,1.850145419531764,6.209252692992744,4.716666052831662,54.0,0.907,3.2,0.42592592592592593,True,6.1499999999999995,-2.9499999999999993,4.421666052831662,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
93,Jordan Addison,MIN,WR,102.8,49,105,12,vet,3,43.0,11.861607142857142,2.3333333333333335,10.82380934425052,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.20609430560243,6.810573101316178,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,1.8453418519770501,6.381994555367663,4.441814788882858,54.0,0.852,4.3,0.4074074074074074,True,4.6625,-0.3624999999999998,4.405564788882858,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
94,Deebo Samuel Sr.,SF,WR,97.7,47,100,6,vet,7,91.0,12.921640218049667,2.953488372093023,10.82380934425052,10.782394134943546,43.140579588937385,14.606652931687462,0.5753131613547278,11.714730506056728,6.203253256747046,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,1.7611435570030975,6.381994555367663,4.441814788882858,54.0,0.852,4.125,0.46296296296296297,True,4.6625,-0.5374999999999996,4.388064788882858,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
95,Jayden Reed,GB,WR,92.5,45,97,2,vet,3,37.0,11.0,2.3333333333333335,11.063778356464836,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,11.040284852654185,6.810573101316178,pi_market (market-anchored),11.063778356464836,0.0,11.063778356464836,1.8453418519770501,6.381994555367663,4.681783801097173,54.0,0.704,0.0,0.5185185185185185,True,4.6625,-4.6625,4.215533801097173,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,Chris Godwin Jr.,TB,WR,88.1,42,90,-6,vet,9,115.0,13.492600492251695,2.9883040935672516,11.063778356464836,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,12.102227647342898,6.172353169645584,pi_market (market-anchored),11.063778356464836,-1.7763568394002505e-15,11.063778356464834,1.7567517140514741,6.381994555367663,4.681783801097171,54.0,0.611,0.0,0.5185185185185185,True,4.6625,-4.6625,4.2155338010971715,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
97,Khalil Shakir,BUF,WR,101.1,48,104,7,vet,4,47.0,10.499047619047618,2.6470588235294117,10.82380934425052,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,10.69449930551404,6.489179463816703,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,1.8012744743398634,6.381994555367663,4.441814788882858,54.0,0.87,2.2,0.48148148148148145,True,4.6625,-2.4624999999999995,4.195564788882858,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,Xavier Worthy,KC,WR,104.4,50,107,9,vet,2,29.0,9.535897435897436,1.8,10.82380934425052,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.424182856243867,7.436722530772208,pi_market (market-anchored),10.82380934425052,0.0,10.82380934425052,1.9283052832438394,6.381994555367663,4.441814788882858,36.0,0.833,1.6,0.5,True,4.6625,-3.0624999999999996,4.135564788882857,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
99,Rhamondre Stevenson,NE,RB,72.2,30,74,-25,vet,5,70.0,12.438830306316074,2.8181818181818183,10.925918745824406,11.74653700580229,39.64076972639763,14.066079580334641,0.5449304038355045,11.614398798689946,6.40104515424054,pi_market (market-anchored),10.925918745824406,0.0,10.925918745824406,1.7890004407825812,6.209252692992744,4.716666052831662,54.0,0.759,0.15,0.5185185185185185,True,6.1499999999999995,-5.999999999999999,4.116666052831662,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,Baker Mayfield,TB,QB,128.1,17,127,27,vet,8,,16.9162,2.9767,15.920930567961449,8.540768288565792,,16.093224653007262,0.653293385736417,16.265997063023576,5.579627432027371,pi_market (market-anchored),15.920930567961449,0.0,15.920930567961449,1.670273545265471,12.103068602642296,3.8178619653191532,54.0,0.944,11.09,0.12962962962962962,True,10.125,0.9649999999999999,3.914361965319153,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
101,Jayden Higgins,HOU,WR,135.6,61,132,31,soph,1,12.0,9.333333333333334,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,10.009787337039535,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.9486857655101675,6.381994555367663,3.787655271368103,18.0,0.944,1.8,0.5555555555555556,False,4.6625,0.0,3.787655271368103,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,Makai Lemon,PHI,WR,106.4,51,110,8,rookie,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,2.3898442327423313,6.381994555367663,3.787655271368103,,,,,False,4.6625,0.0,3.787655271368103,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
103,Matthew Golden,GB,WR,119.9,56,121,18,soph,1,12.0,5.8,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,9.334388169320926,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.9486857655101675,6.381994555367663,3.787655271368103,18.0,0.778,0.1,0.7777777777777778,False,4.6625,0.0,3.787655271368103,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,KC Concepcion,CLE,WR,129.2,58,128,24,rookie,0,0.0,,0.0,10.169649826735766,11.422710913543565,36.420213460414466,inf,1.0,10.169649826735766,11.422710913543565,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,2.3898442327423313,6.381994555367663,3.787655271368103,,,,,False,4.6625,0.0,3.787655271368103,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
105,Theo Wease Jr.,MIA,WR,136.5,63,134,29,soph,1,2.0,6.300000000000001,1.0,10.169649826735766,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,9.429963523243371,7.594752425403894,pi_market (market-anchored),10.169649826735766,0.0,10.169649826735766,1.9486857655101675,6.381994555367663,3.787655271368103,18.0,0.167,0.0,0.9444444444444444,False,4.6625,0.0,3.787655271368103,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,Colston Loveland,CHI,TE,60.8,3,61,-45,soph,1,,11.0067,1.0,11.629775407394895,8.982491813344657,,23.854679408424037,0.7264535439828048,11.45933533787055,6.525363011600756,pi_market (market-anchored),11.629775407394895,0.0,11.629775407394895,1.806289430241006,7.866194788922053,3.763580618472842,18.0,0.889,3.425,0.6111111111111112,False,7.025,0.0,3.763580618472842,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
