name,position,value,mu,sigma,d_shift,S_5,Sfree_5,S_16,Sfree_16,S_25,Sfree_25,S_36,Sfree_36,S_45,Sfree_45,S_56,Sfree_56,S_65,Sfree_65,S_76,Sfree_76,S_85,Sfree_85,S_96,Sfree_96,S_105,Sfree_105,S_116,Sfree_116,S_125,Sfree_125,S_136,Sfree_136
Pat Freiermuth,TE,0.9703295607167924,149.0,27.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.99825,0.99825,0.996,0.996,0.9895,0.9895,0.98175,0.98175,0.9595,0.9595,0.91975,0.91975,0.84575,0.84575
Tyler Allgeier,RB,0.9244171788021271,175.0,22.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9985,0.9985,0.9915,0.9915
Samaje Perine,RB,0.909417178802127,188.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tyquan Thornton,WR,0.8891582006065222,204.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Christian Kirk,WR,0.8891582006065222,202.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ryan Flournoy,WR,0.8891582006065222,201.0,26.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99825,0.99825
Dontayvion Wicks,WR,0.8891582006065222,200.0,18.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Kayshon Boutte,WR,0.8891582006065222,196.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Brian Robinson Jr.,RB,0.8669171788021272,186.5,26.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99925,0.99925,0.9975,0.9975,0.99225,0.99225
T.J. Hockenson,TE,0.8203295607167924,150.5,21.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.999,0.999,0.99575,0.99575,0.987,0.987,0.97,0.97,0.91875,0.91875
Dalton Kincaid,TE,0.7903295607167924,152.0,21.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.9995,0.9995,0.9995,0.9995,0.99725,0.99725,0.99,0.99,0.97,0.97,0.9195,0.9195
Ray Davis,RB,0.7094171788021272,175.0,21.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99775,0.99775,0.99075,0.99075
Isiah Pacheco,RB,0.6675374584407916,148.0,19.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.999,0.99725,0.99725,0.98875,0.98875,0.973,0.973,0.91875,0.91875
Keaton Mitchell,RB,0.6675374584407907,159.0,21.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985,0.9985,0.99525,0.99525,0.9845,0.9845,0.95925,0.95925
Alvin Kamara,RB,0.6675374584407907,130.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.99875,0.99875,0.99675,0.99675,0.99175,0.99175,0.9725,0.9725,0.93825,0.93825,0.87825,0.87825,0.79775,0.79775,0.654,0.654
Tank Bigsby,RB,0.6675374584407907,154.0,21.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.99275,0.99275,0.97475,0.97475,0.93325,0.93325
Chris Rodriguez Jr.,RB,0.6675374584407907,171.0,21.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9985,0.9985,0.99575,0.99575,0.9895,0.9895
Emari Demercado,RB,0.656917178802128,184.0,11.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Justice Hill,RB,0.6569171788021271,180.0,12.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
James Conner,RB,0.6569171788021271,179.0,22.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99925,0.99925,0.99825,0.99825,0.9945,0.9945
AJ Dillon,RB,0.6569171788021271,175.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ty Johnson,RB,0.6569171788021271,192.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99975,0.99975,0.9985,0.9985
Kimani Vidal,RB,0.6569171788021271,197.0,10.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Brenton Strange,TE,-1.5803039016704905,181.5,19.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99975,0.99975,0.99875,0.99875
Chig Okonkwo,TE,-2.4644841457792697,185.0,17.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
