player_id,name,season,age,G,M,p_hat,mean_tgt,G_snap,p_hat_snap,rookie_season
00-0036912,DeVonta Smith,2021,23,17,17,1.0,6.117647058823529,16.0,0.9411764705882353,2021
00-0036912,DeVonta Smith,2022,24,17,17,1.0,8.0,17.0,1.0,2021
00-0036912,DeVonta Smith,2023,25,16,17,0.9411764705882353,7.0,16.0,0.9411764705882353,2021
00-0036912,DeVonta Smith,2024,26,13,17,0.7647058823529411,6.846153846153846,13.0,0.7647058823529411,2021
00-0036912,DeVonta Smith,2025,27,17,17,1.0,6.647058823529412,16.0,0.9411764705882353,2021
00-0036913,Kadarius Toney,2021,22,8,17,0.47058823529411764,7.0,8.0,0.47058823529411764,2021
00-0036913,Kadarius Toney,2022,23,6,17,0.35294117647058826,3.0,5.0,0.29411764705882354,2021
00-0036913,Kadarius Toney,2023,24,8,17,0.47058823529411764,4.25,7.0,0.4117647058823529,2021
00-0036936,Rondale Moore,2021,21,14,17,0.8235294117647058,4.571428571428571,14.0,0.8235294117647058,2021
00-0036936,Rondale Moore,2022,22,7,17,0.4117647058823529,8.0,7.0,0.4117647058823529,2021
00-0036936,Rondale Moore,2023,23,15,17,0.8823529411764706,4.0,17.0,1.0,2021
00-0036951,Frank Darby,2021,24,1,17,0.058823529411764705,3.0,,,2021
00-0036955,Terrace Marshall Jr.,2021,21,8,17,0.47058823529411764,3.25,11.0,0.6470588235294118,2021
00-0036955,Terrace Marshall Jr.,2022,22,11,17,0.6470588235294118,4.090909090909091,13.0,0.7647058823529411,2021
00-0036955,Terrace Marshall Jr.,2023,23,5,17,0.29411764705882354,6.0,8.0,0.47058823529411764,2021
00-0036959,Michael Bandy,2022,25,4,17,0.23529411764705882,4.5,4.0,0.23529411764705882,2021
00-0036963,Amon-Ra St. Brown,2021,22,15,17,0.8823529411764706,7.866666666666666,17.0,1.0,2021
00-0036963,Amon-Ra St. Brown,2022,23,15,17,0.8823529411764706,9.666666666666666,15.0,0.8823529411764706,2021
00-0036963,Amon-Ra St. Brown,2023,24,16,17,0.9411764705882353,10.25,16.0,0.9411764705882353,2021
00-0036963,Amon-Ra St. Brown,2024,25,17,17,1.0,8.294117647058824,17.0,1.0,2021
00-0036963,Amon-Ra St. Brown,2025,26,16,17,0.9411764705882353,10.6875,16.0,0.9411764705882353,2021
00-0036980,Elijah Moore,2021,21,11,17,0.6470588235294118,7.0,11.0,0.6470588235294118,2021
00-0036980,Elijah Moore,2022,22,12,17,0.7058823529411765,5.25,15.0,0.8823529411764706,2021
00-0036980,Elijah Moore,2023,23,16,17,0.9411764705882353,6.5,16.0,0.9411764705882353,2021
00-0036980,Elijah Moore,2024,24,15,17,0.8823529411764706,6.666666666666667,17.0,1.0,2021
00-0036988,Josh Palmer,2021,22,10,17,0.5882352941176471,4.4,12.0,0.7058823529411765,2021
00-0036988,Josh Palmer,2022,23,14,17,0.8235294117647058,7.5,16.0,0.9411764705882353,2021
00-0036988,Josh Palmer,2023,24,9,17,0.5294117647058824,6.666666666666667,10.0,0.5882352941176471,2021
00-0036988,Josh Palmer,2024,25,14,17,0.8235294117647058,4.571428571428571,15.0,0.8823529411764706,2021
00-0036988,Josh Palmer,2025,26,10,17,0.5882352941176471,3.5,11.0,0.6470588235294118,2021
00-0036991,Amari Rodgers,2021,22,2,17,0.11764705882352941,3.0,2.0,0.11764705882352941,2021
00-0036991,Amari Rodgers,2022,23,7,17,0.4117647058823529,3.2857142857142856,9.0,0.5294117647058824,2021
00-0036999,Anthony Schwartz,2021,21,5,17,0.29411764705882354,3.2,8.0,0.47058823529411764,2021
00-0037055,Lance McCutcheon,2022,23,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2022
00-0037098,Samori Toure,2022,24,2,17,0.11764705882352941,4.0,2.0,0.11764705882352941,2022
00-0037098,Samori Toure,2025,27,1,17,0.058823529411764705,3.0,,,2022
00-0037132,Britain Covey,2023,26,1,17,0.058823529411764705,5.0,1.0,0.058823529411764705,2022
00-0037132,Britain Covey,2024,27,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2022
00-0037132,Britain Covey,2025,28,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2022
00-0037216,Justyn Ross,2023,24,2,17,0.11764705882352941,4.0,3.0,0.17647058823529413,2022
00-0037231,Kevin Austin Jr.,2024,24,7,17,0.4117647058823529,3.0,8.0,0.47058823529411764,2022
00-0037231,Kevin Austin Jr.,2025,25,4,17,0.23529411764705882,5.5,5.0,0.29411764705882354,2022
00-0037238,Drake London,2022,21,16,17,0.9411764705882353,7.25,17.0,1.0,2022
00-0037238,Drake London,2023,22,15,17,0.8823529411764706,7.266666666666667,16.0,0.9411764705882353,2022
00-0037238,Drake London,2024,23,17,17,1.0,9.294117647058824,16.0,0.9411764705882353,2022
00-0037238,Drake London,2025,24,12,17,0.7058823529411765,9.333333333333334,12.0,0.7058823529411765,2022
00-0037239,Chris Olave,2022,22,15,17,0.8823529411764706,7.933333333333334,15.0,0.8823529411764706,2022
00-0037239,Chris Olave,2023,23,16,17,0.9411764705882353,8.625,16.0,0.9411764705882353,2022
00-0037239,Chris Olave,2024,24,6,17,0.35294117647058826,7.0,6.0,0.35294117647058826,2022
00-0037239,Chris Olave,2025,25,16,17,0.9411764705882353,9.75,16.0,0.9411764705882353,2022
00-0037240,Jameson Williams,2023,22,11,17,0.6470588235294118,3.727272727272727,11.0,0.6470588235294118,2022
00-0037240,Jameson Williams,2024,23,14,17,0.8235294117647058,6.428571428571429,15.0,0.8823529411764706,2022
00-0037240,Jameson Williams,2025,24,16,17,0.9411764705882353,6.3125,17.0,1.0,2022
00-0037247,George Pickens,2022,21,17,17,1.0,4.9411764705882355,17.0,1.0,2022
00-0037247,George Pickens,2023,22,16,17,0.9411764705882353,6.625,17.0,1.0,2022
00-0037247,George Pickens,2024,23,14,17,0.8235294117647058,7.357142857142857,14.0,0.8235294117647058,2022
00-0037247,George Pickens,2025,24,17,17,1.0,8.058823529411764,17.0,1.0,2022
00-0037257,David Bell,2022,22,9,17,0.5294117647058824,3.3333333333333335,15.0,0.8823529411764706,2022
00-0037257,David Bell,2024,24,1,17,0.058823529411764705,3.0,,,2022
00-0037261,Khalil Shakir,2023,23,9,17,0.5294117647058824,4.222222222222222,14.0,0.8235294117647058,2022
00-0037261,Khalil Shakir,2024,24,15,17,0.8823529411764706,6.666666666666667,15.0,0.8823529411764706,2022
00-0037261,Khalil Shakir,2025,25,16,17,0.9411764705882353,5.9375,16.0,0.9411764705882353,2022
00-0037272,Montrell Washington,2022,23,1,17,0.058823529411764705,3.0,,,2022
00-0037273,Kyle Philips,2022,23,2,17,0.11764705882352941,5.5,2.0,0.11764705882352941,2022
00-0037273,Kyle Philips,2023,24,6,17,0.35294117647058826,3.3333333333333335,5.0,0.29411764705882354,2022
00-0037291,Jalen Nailor,2022,23,3,17,0.17647058823529413,3.6666666666666665,1.0,0.058823529411764705,2022
00-0037291,Jalen Nailor,2023,24,1,17,0.058823529411764705,5.0,1.0,0.058823529411764705,2022
00-0037291,Jalen Nailor,2024,25,12,17,0.7058823529411765,3.25,16.0,0.9411764705882353,2022
00-0037291,Jalen Nailor,2025,26,12,17,0.7058823529411765,4.0,17.0,1.0,2022
00-0037300,Mike Woods,2024,24,5,17,0.29411764705882354,3.4,5.0,0.29411764705882354,2022
00-0037382,Brandon Johnson,2022,24,4,17,0.23529411764705882,3.5,5.0,0.29411764705882354,2022
00-0037382,Brandon Johnson,2023,25,7,17,0.4117647058823529,3.857142857142857,10.0,0.5882352941176471,2022
00-0037487,Deven Thompkins,2022,23,1,17,0.058823529411764705,9.0,1.0,0.058823529411764705,2022
00-0037487,Deven Thompkins,2023,24,7,17,0.4117647058823529,3.142857142857143,5.0,0.29411764705882354,2022
00-0037487,Deven Thompkins,2024,25,1,17,0.058823529411764705,3.0,,,2022
00-0037545,Rashid Shaheed,2022,24,8,17,0.47058823529411764,3.875,7.0,0.4117647058823529,2022
00-0037545,Rashid Shaheed,2023,25,15,17,0.8823529411764706,5.0,15.0,0.8823529411764706,2022
00-0037545,Rashid Shaheed,2024,26,6,17,0.35294117647058826,6.833333333333333,6.0,0.35294117647058826,2022
00-0037545,Rashid Shaheed,2025,27,14,17,0.8235294117647058,6.285714285714286,17.0,1.0,2022
00-0037570,Dennis Houston,2022,23,1,17,0.058823529411764705,5.0,2.0,0.11764705882352941,2022
00-0037614,John Metchie III,2024,24,9,17,0.5294117647058824,4.0,11.0,0.6470588235294118,2022
00-0037614,John Metchie III,2025,25,9,17,0.5294117647058824,5.0,8.0,0.47058823529411764,2022
00-0037664,Alec Pierce,2022,22,16,17,0.9411764705882353,4.875,16.0,0.9411764705882353,2022
00-0037664,Alec Pierce,2023,23,15,17,0.8823529411764706,4.2,17.0,1.0,2022
00-0037664,Alec Pierce,2024,24,16,17,0.9411764705882353,4.3125,16.0,0.9411764705882353,2022
00-0037664,Alec Pierce,2025,25,14,17,0.8235294117647058,5.928571428571429,15.0,0.8823529411764706,2022
00-0037666,Jalen Tolbert,2023,24,8,17,0.47058823529411764,3.875,15.0,0.8823529411764706,2022
00-0037666,Jalen Tolbert,2024,25,17,17,1.0,4.647058823529412,17.0,1.0,2022
00-0037666,Jalen Tolbert,2025,26,7,17,0.4117647058823529,4.285714285714286,10.0,0.5882352941176471,2022
00-0037740,Garrett Wilson,2022,22,17,17,1.0,8.647058823529411,17.0,1.0,2022
00-0037740,Garrett Wilson,2023,23,17,17,1.0,9.882352941176471,17.0,1.0,2022
00-0037740,Garrett Wilson,2024,24,17,17,1.0,9.0,17.0,1.0,2022
00-0037740,Garrett Wilson,2025,25,7,17,0.4117647058823529,8.428571428571429,7.0,0.4117647058823529,2022
00-0037741,Jahan Dotson,2022,22,10,17,0.5882352941176471,5.9,12.0,0.7058823529411765,2022
00-0037741,Jahan Dotson,2023,23,14,17,0.8235294117647058,5.714285714285714,17.0,1.0,2022
00-0037741,Jahan Dotson,2024,24,6,17,0.35294117647058826,4.166666666666667,17.0,1.0,2022
00-0037741,Jahan Dotson,2025,25,10,17,0.5882352941176471,3.2,17.0,1.0,2022
00-0037742,Treylon Burks,2022,22,10,17,0.5882352941176471,5.3,10.0,0.5882352941176471,2022
00-0037742,Treylon Burks,2023,23,9,17,0.5294117647058824,3.3333333333333335,10.0,0.5882352941176471,2022
00-0037742,Treylon Burks,2025,25,6,17,0.35294117647058826,3.3333333333333335,8.0,0.47058823529411764,2022
00-0037801,KaVontae Turpin,2024,28,11,17,0.6470588235294118,4.363636363636363,7.0,0.4117647058823529,2022
00-0037816,Romeo Doubs,2022,22,12,17,0.7058823529411765,5.5,12.0,0.7058823529411765,2022
00-0037816,Romeo Doubs,2023,23,16,17,0.9411764705882353,5.9375,16.0,0.9411764705882353,2022
00-0037816,Romeo Doubs,2024,24,13,17,0.7647058823529411,5.538461538461538,13.0,0.7647058823529411,2022
00-0037816,Romeo Doubs,2025,25,16,17,0.9411764705882353,5.3125,16.0,0.9411764705882353,2022
00-0037837,Calvin Austin III,2023,24,6,17,0.35294117647058826,4.166666666666667,10.0,0.5882352941176471,2022
00-0037837,Calvin Austin III,2024,25,15,17,0.8823529411764706,3.7333333333333334,16.0,0.9411764705882353,2022
00-0037837,Calvin Austin III,2025,26,11,17,0.6470588235294118,4.7272727272727275,13.0,0.7647058823529411,2022
00-0038090,Skyy Moore,2022,22,7,17,0.4117647058823529,4.0,11.0,0.6470588235294118,2022
00-0038090,Skyy Moore,2023,23,12,17,0.7058823529411765,3.0833333333333335,14.0,0.8235294117647058,2022
00-0038104,Tyquan Thornton,2022,22,12,17,0.7058823529411765,3.75,13.0,0.7647058823529411,2022
00-0038104,Tyquan Thornton,2023,23,5,17,0.29411764705882354,3.8,5.0,0.29411764705882354,2022
00-0038104,Tyquan Thornton,2024,24,2,17,0.11764705882352941,3.0,3.0,0.17647058823529413,2022
00-0038104,Tyquan Thornton,2025,25,9,17,0.5294117647058824,3.888888888888889,10.0,0.5882352941176471,2022
00-0038117,Wan'Dale Robinson,2022,21,5,17,0.29411764705882354,6.0,4.0,0.23529411764705882,2022
00-0038117,Wan'Dale Robinson,2023,22,14,17,0.8235294117647058,5.5,14.0,0.8235294117647058,2022
00-0038117,Wan'Dale Robinson,2024,23,17,17,1.0,8.235294117647058,17.0,1.0,2022
00-0038117,Wan'Dale Robinson,2025,24,16,17,0.9411764705882353,8.75,16.0,0.9411764705882353,2022
00-0038124,Christian Watson,2022,23,12,17,0.7058823529411765,5.333333333333333,12.0,0.7058823529411765,2022
00-0038124,Christian Watson,2023,24,9,17,0.5294117647058824,5.888888888888889,9.0,0.5294117647058824,2022
00-0038124,Christian Watson,2024,25,11,17,0.6470588235294118,4.545454545454546,13.0,0.7647058823529411,2022
00-0038124,Christian Watson,2025,26,10,17,0.5882352941176471,5.5,10.0,0.5882352941176471,2022
00-0038359,Xavier Smith,2025,28,7,17,0.4117647058823529,3.0,7.0,0.4117647058823529,2023
00-0038393,Dontayvion Wicks,2023,22,12,17,0.7058823529411765,4.583333333333333,13.0,0.7647058823529411,2023
00-0038393,Dontayvion Wicks,2024,23,16,17,0.9411764705882353,4.6875,16.0,0.9411764705882353,2023
00-0038393,Dontayvion Wicks,2025,24,12,17,0.7058823529411765,3.75,12.0,0.7058823529411765,2023
00-0038465,Malik Heath,2024,24,4,17,0.23529411764705882,3.0,2.0,0.11764705882352941,2023
00-0038465,Malik Heath,2025,25,1,17,0.058823529411764705,3.0,7.0,0.4117647058823529,2023
00-0038496,Xavier Gipson,2023,22,9,17,0.5294117647058824,3.888888888888889,12.0,0.7058823529411765,2023
00-0038496,Xavier Gipson,2024,23,2,17,0.11764705882352941,3.0,4.0,0.23529411764705882,2023
00-0038507,Grant DuBose,2024,23,1,17,0.058823529411764705,3.0,1.0,0.058823529411764705,2023
00-0038519,Nikko Remigio,2024,25,1,17,0.058823529411764705,6.0,1.0,0.058823529411764705,2023
00-0038543,Jaxon Smith-Njigba,2023,21,17,17,1.0,5.470588235294118,17.0,1.0,2023
00-0038543,Jaxon Smith-Njigba,2024,22,17,17,1.0,8.058823529411764,17.0,1.0,2023
00-0038543,Jaxon Smith-Njigba,2025,23,17,17,1.0,9.588235294117647,17.0,1.0,2023
00-0038544,Quentin Johnston,2023,22,17,17,1.0,3.9411764705882355,15.0,0.8823529411764706,2023
00-0038544,Quentin Johnston,2024,23,15,17,0.8823529411764706,6.066666666666666,15.0,0.8823529411764706,2023
00-0038544,Quentin Johnston,2025,24,13,17,0.7647058823529411,6.461538461538462,14.0,0.8235294117647058,2023
00-0038559,Michael Wilson,2023,23,13,17,0.7647058823529411,4.461538461538462,13.0,0.7647058823529411,2023
00-0038559,Michael Wilson,2024,24,15,17,0.8823529411764706,4.666666666666667,16.0,0.9411764705882353,2023
00-0038559,Michael Wilson,2025,25,17,17,1.0,7.411764705882353,17.0,1.0,2023
00-0038563,Tre Tucker,2023,22,7,17,0.4117647058823529,4.142857142857143,9.0,0.5294117647058824,2023
00-0038563,Tre Tucker,2024,23,16,17,0.9411764705882353,5.0,17.0,1.0,2023
00-0038563,Tre Tucker,2025,24,17,17,1.0,5.411764705882353,17.0,1.0,2023
00-0038606,Parker Washington,2023,21,4,17,0.23529411764705882,4.75,6.0,0.35294117647058826,2023
00-0038606,Parker Washington,2024,22,10,17,0.5882352941176471,4.9,13.0,0.7647058823529411,2023
00-0038606,Parker Washington,2025,23,15,17,0.8823529411764706,6.333333333333333,15.0,0.8823529411764706,2023
00-0038608,Kayshon Boutte,2023,21,2,17,0.11764705882352941,3.0,3.0,0.17647058823529413,2023
00-0038608,Kayshon Boutte,2024,22,14,17,0.8235294117647058,4.785714285714286,14.0,0.8235294117647058,2023
00-0038608,Kayshon Boutte,2025,23,11,17,0.6470588235294118,3.909090909090909,14.0,0.8235294117647058,2023
00-0038618,Xavier Hutchinson,2023,23,5,17,0.29411764705882354,3.0,5.0,0.29411764705882354,2023
00-0038618,Xavier Hutchinson,2024,24,6,17,0.35294117647058826,3.0,10.0,0.5882352941176471,2023
00-0038618,Xavier Hutchinson,2025,25,15,17,0.8823529411764706,3.8,17.0,1.0,2023
00-0038619,Andrei Iosivas,2023,24,5,17,0.29411764705882354,4.2,7.0,0.4117647058823529,2023
00-0038619,Andrei Iosivas,2024,25,15,17,0.8823529411764706,3.933333333333333,17.0,1.0,2023
00-0038619,Andrei Iosivas,2025,26,12,17,0.7058823529411765,4.583333333333333,17.0,1.0,2023
00-0038621,DeMario Douglas,2023,23,14,17,0.8235294117647058,5.642857142857143,11.0,0.6470588235294118,2023
00-0038621,DeMario Douglas,2024,24,16,17,0.9411764705882353,5.4375,17.0,1.0,2023
00-0038621,DeMario Douglas,2025,25,12,17,0.7058823529411765,3.5833333333333335,8.0,0.47058823529411764,2023
00-0038640,Jalen Brooks,2023,23,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2023
00-0038640,Jalen Brooks,2024,24,6,17,0.35294117647058826,4.0,9.0,0.5294117647058824,2023
00-0038640,Jalen Brooks,2025,25,2,17,0.11764705882352941,3.0,4.0,0.23529411764705882,2023
00-0038647,Ronnie Bell,2023,23,2,17,0.11764705882352941,3.5,3.0,0.17647058823529413,2023
00-0038647,Ronnie Bell,2025,25,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2023
00-0038667,Elijah Cooks,2023,25,1,17,0.058823529411764705,3.0,2.0,0.11764705882352941,2023
00-0038679,Tyrell Shavers,2025,26,6,17,0.35294117647058826,3.1666666666666665,13.0,0.7647058823529411,2023
00-0038752,Jake Bobo,2024,26,3,17,0.17647058823529413,3.0,11.0,0.6470588235294118,2023
00-0038821,Rakim Jarrett,2024,23,2,17,0.11764705882352941,3.5,5.0,0.29411764705882354,2023
00-0038824,Ryan Miller,2024,24,5,17,0.29411764705882354,3.4,6.0,0.35294117647058826,2023
00-0038839,Mitchell Tinsley,2025,26,5,17,0.29411764705882354,4.2,6.0,0.35294117647058826,2023
00-0038840,Brycen Tremayne,2025,26,5,17,0.29411764705882354,3.0,7.0,0.4117647058823529,2023
00-0038891,Shedrick Jackson,2025,26,1,17,0.058823529411764705,3.0,,,2023
00-0038938,Jalin Hyatt,2023,22,11,17,0.6470588235294118,3.4545454545454546,15.0,0.8823529411764706,2023
00-0038938,Jalin Hyatt,2025,24,3,17,0.17647058823529413,4.0,5.0,0.29411764705882354,2023
00-0038941,Tyler Scott,2023,22,10,17,0.5882352941176471,3.0,11.0,0.6470588235294118,2023
00-0038953,Dylan Drummond,2025,25,3,17,0.17647058823529413,3.6666666666666665,4.0,0.23529411764705882,2023
00-0038976,Marvin Mims Jr.,2024,22,13,17,0.7647058823529411,3.769230769230769,8.0,0.47058823529411764,2023
00-0038976,Marvin Mims Jr.,2025,23,12,17,0.7058823529411765,4.083333333333333,14.0,0.8235294117647058,2023
00-0038977,Tank Dell,2023,24,10,17,0.5882352941176471,7.5,10.0,0.5882352941176471,2023
00-0038977,Tank Dell,2024,25,14,17,0.8235294117647058,5.785714285714286,14.0,0.8235294117647058,2023
00-0038979,Cedric Tillman,2023,23,10,17,0.5882352941176471,4.3,10.0,0.5882352941176471,2023
00-0038979,Cedric Tillman,2024,24,7,17,0.4117647058823529,6.857142857142857,10.0,0.5882352941176471,2023
00-0038979,Cedric Tillman,2025,25,9,17,0.5294117647058824,4.0,11.0,0.6470588235294118,2023
00-0038994,Jordan Addison,2023,21,16,17,0.9411764705882353,6.6875,17.0,1.0,2023
00-0038994,Jordan Addison,2024,22,15,17,0.8823529411764706,6.6,15.0,0.8823529411764706,2023
00-0038994,Jordan Addison,2025,23,12,17,0.7058823529411765,6.416666666666667,14.0,0.8235294117647058,2023
00-0038997,Josh Downs,2023,22,16,17,0.9411764705882353,6.0625,16.0,0.9411764705882353,2023
00-0038997,Josh Downs,2024,23,14,17,0.8235294117647058,7.642857142857143,14.0,0.8235294117647058,2023
00-0038997,Josh Downs,2025,24,16,17,0.9411764705882353,5.5,16.0,0.9411764705882353,2023
00-0039052,Trey Palmer,2023,22,15,17,0.8823529411764706,4.4,17.0,1.0,2023
00-0039052,Trey Palmer,2024,23,6,17,0.35294117647058826,3.0,7.0,0.4117647058823529,2023
00-0039062,Jonathan Mingo,2023,22,14,17,0.8235294117647058,6.0,15.0,0.8823529411764706,2023
00-0039062,Jonathan Mingo,2024,23,11,17,0.6470588235294118,3.5454545454545454,14.0,0.8235294117647058,2023
00-0039064,Zay Flowers,2023,23,15,17,0.8823529411764706,7.133333333333334,16.0,0.9411764705882353,2023
00-0039064,Zay Flowers,2024,24,16,17,0.9411764705882353,7.1875,16.0,0.9411764705882353,2023
00-0039064,Zay Flowers,2025,25,17,17,1.0,6.9411764705882355,17.0,1.0,2023
00-0039067,Rashee Rice,2023,23,16,17,0.9411764705882353,6.375,15.0,0.8823529411764706,2023
00-0039067,Rashee Rice,2024,24,3,17,0.17647058823529413,9.666666666666666,3.0,0.17647058823529413,2023
00-0039067,Rashee Rice,2025,25,8,17,0.47058823529411764,9.75,8.0,0.47058823529411764,2023
00-0039075,Puka Nacua,2023,22,17,17,1.0,9.411764705882353,17.0,1.0,2023
00-0039075,Puka Nacua,2024,23,11,17,0.6470588235294118,9.636363636363637,11.0,0.6470588235294118,2023
00-0039075,Puka Nacua,2025,24,16,17,0.9411764705882353,10.375,16.0,0.9411764705882353,2023
00-0039146,Jayden Reed,2023,23,16,17,0.9411764705882353,5.875,16.0,0.9411764705882353,2023
00-0039146,Jayden Reed,2024,24,16,17,0.9411764705882353,4.625,17.0,1.0,2023
00-0039146,Jayden Reed,2025,25,5,17,0.29411764705882354,4.4,5.0,0.29411764705882354,2023
00-0039236,Johnny Wilson,2024,23,3,17,0.17647058823529413,3.0,10.0,0.5882352941176471,2024
00-0039337,Malik Nabers,2024,21,15,17,0.8823529411764706,11.333333333333334,15.0,0.8823529411764706,2024
00-0039337,Malik Nabers,2025,22,4,17,0.23529411764705882,8.75,4.0,0.23529411764705882,2024
00-0039342,Xavier Legette,2024,23,14,17,0.8235294117647058,5.928571428571429,16.0,0.9411764705882353,2024
00-0039342,Xavier Legette,2025,24,13,17,0.7647058823529411,4.769230769230769,15.0,0.8823529411764706,2024
00-0039386,Bub Means,2024,23,2,17,0.11764705882352941,6.5,2.0,0.11764705882352941,2024
00-0039394,Casey Washington,2025,24,4,17,0.23529411764705882,3.25,3.0,0.17647058823529413,2024
00-0039410,Ryan Flournoy,2025,26,11,17,0.6470588235294118,4.909090909090909,13.0,0.7647058823529411,2024
00-0039424,Devaughn Vele,2024,27,12,17,0.7058823529411765,4.5,13.0,0.7647058823529411,2024
00-0039424,Devaughn Vele,2025,28,8,17,0.47058823529411764,4.75,11.0,0.6470588235294118,2024
00-0039451,Isaiah Williams,2024,23,1,17,0.058823529411764705,3.0,,,2024
00-0039451,Isaiah Williams,2025,24,7,17,0.4117647058823529,4.857142857142857,10.0,0.5882352941176471,2024
00-0039491,Jalen Coker,2024,23,9,17,0.5294117647058824,4.888888888888889,10.0,0.5882352941176471,2024
00-0039491,Jalen Coker,2025,24,10,17,0.5882352941176471,4.2,11.0,0.6470588235294118,2024
00-0039589,Kameron Johnson,2025,23,1,17,0.058823529411764705,4.0,1.0,0.058823529411764705,2024
00-0039623,Mason Tipton,2024,24,6,17,0.35294117647058826,3.8333333333333335,11.0,0.6470588235294118,2024
00-0039623,Mason Tipton,2025,25,4,17,0.23529411764705882,3.75,6.0,0.35294117647058826,2024
00-0039747,Ainias Smith,2024,23,2,17,0.11764705882352941,4.0,2.0,0.11764705882352941,2024
00-0039751,Jordan Whittington,2024,24,5,17,0.29411764705882354,5.4,5.0,0.29411764705882354,2024
00-0039751,Jordan Whittington,2025,25,6,17,0.35294117647058826,3.1666666666666665,11.0,0.6470588235294118,2024
00-0039810,Jermaine Burton,2024,23,4,17,0.23529411764705882,3.5,2.0,0.11764705882352941,2024
00-0039849,Marvin Harrison Jr.,2024,22,17,17,1.0,6.823529411764706,16.0,0.9411764705882353,2024
00-0039849,Marvin Harrison Jr.,2025,23,11,17,0.6470588235294118,6.545454545454546,11.0,0.6470588235294118,2024
00-0039855,Jalen McMillan,2024,23,11,17,0.6470588235294118,5.090909090909091,12.0,0.7058823529411765,2024
00-0039855,Jalen McMillan,2025,24,3,17,0.17647058823529413,4.666666666666667,4.0,0.23529411764705882,2024
00-0039868,Troy Franklin,2024,21,15,17,0.8823529411764706,3.466666666666667,14.0,0.8235294117647058,2024
00-0039868,Troy Franklin,2025,22,16,17,0.9411764705882353,6.4375,17.0,1.0,2024
00-0039880,Malik Washington,2024,24,9,17,0.5294117647058824,3.7777777777777777,13.0,0.7647058823529411,2024
00-0039880,Malik Washington,2025,25,15,17,0.8823529411764706,4.2,17.0,1.0,2024
00-0039890,Adonai Mitchell,2024,22,13,17,0.7647058823529411,3.923076923076923,7.0,0.4117647058823529,2024
00-0039890,Adonai Mitchell,2025,23,12,17,0.7058823529411765,5.833333333333333,10.0,0.5882352941176471,2024
00-0039893,Brian Thomas Jr.,2024,22,17,17,1.0,7.823529411764706,17.0,1.0,2024
00-0039893,Brian Thomas Jr.,2025,23,14,17,0.8235294117647058,6.5,14.0,0.8235294117647058,2024
00-0039894,Xavier Worthy,2024,21,16,17,0.9411764705882353,6.125,16.0,0.9411764705882353,2024
00-0039894,Xavier Worthy,2025,22,13,17,0.7647058823529411,5.538461538461538,13.0,0.7647058823529411,2024
00-0039901,Keon Coleman,2024,21,11,17,0.6470588235294118,5.0,13.0,0.7647058823529411,2024
00-0039901,Keon Coleman,2025,22,12,17,0.7058823529411765,4.916666666666667,13.0,0.7647058823529411,2024
00-0039907,Ja'Lynn Polk,2024,22,7,17,0.4117647058823529,3.857142857142857,12.0,0.7058823529411765,2024
00-0039915,Ladd McConkey,2024,23,16,17,0.9411764705882353,7.0,16.0,0.9411764705882353,2024
00-0039915,Ladd McConkey,2025,24,16,17,0.9411764705882353,6.625,16.0,0.9411764705882353,2024
00-0039916,Ricky Pearsall,2024,24,9,17,0.5294117647058824,5.0,11.0,0.6470588235294118,2024
00-0039916,Ricky Pearsall,2025,25,9,17,0.5294117647058824,5.888888888888889,9.0,0.5294117647058824,2024
00-0039919,Rome Odunze,2024,22,17,17,1.0,5.9411764705882355,17.0,1.0,2024
00-0039919,Rome Odunze,2025,23,12,17,0.7058823529411765,7.5,12.0,0.7058823529411765,2024
00-0040024,Darius Cooper,2025,24,3,17,0.17647058823529413,3.0,5.0,0.29411764705882354,2025
00-0040124,Tetairoa McMillan,2025,22,17,17,1.0,7.176470588235294,17.0,1.0,2025
00-0040129,Emeka Egbuka,2025,23,17,17,1.0,7.470588235294118,17.0,1.0,2025
00-0040130,Jayden Higgins,2025,23,12,17,0.7058823529411765,5.25,17.0,1.0,2025
00-0040131,Kyle Williams,2025,23,5,17,0.29411764705882354,3.0,7.0,0.4117647058823529,2025
00-0040134,Pat Bryant,2025,23,11,17,0.6470588235294118,4.363636363636363,13.0,0.7647058823529411,2025
00-0040138,Jaylin Noel,2025,23,8,17,0.47058823529411764,3.75,10.0,0.5882352941176471,2025
00-0040164,Jaylin Lane,2025,23,9,17,0.5294117647058824,3.111111111111111,11.0,0.6470588235294118,2025
00-0040170,Elic Ayomanor,2025,22,15,17,0.8823529411764706,5.866666666666666,16.0,0.9411764705882353,2025
00-0040184,KeAndre Lambert-Smith,2025,24,2,17,0.11764705882352941,3.5,3.0,0.17647058823529413,2025
00-0040237,Tez Johnson,2025,23,9,17,0.5294117647058824,4.222222222222222,12.0,0.7058823529411765,2025
00-0040259,Gage Larvadain,2025,22,4,17,0.23529411764705882,3.0,7.0,0.4117647058823529,2025
00-0040277,Jahdae Walker,2025,23,3,17,0.17647058823529413,3.3333333333333335,3.0,0.17647058823529413,2025
